OBJECTID;cdestacao;ano;sguf;entidade;corpodagua;ambiente;nuecoli;medecoli;minecoli;maxecoli;devecoli;latitude;longitude
815;GO8496I20;2020;GO;SEMARH;Informação não disponível;1;4,000000000000000;597,649999999999977;93,299999999999997;1203,299999999999955;456,914175020000016;-16,296944000000000;-48,805278000000001
816;GO8496I21;2020;GO;SEMARH;Informação não disponível;1;5,000000000000000;3361,300000000000182;325,500000000000000;14136,000000000000000;6027,363411970000016;-17,987472000000000;-48,995556000000001
817;GO8496I23;2020;GO;SEMARH;RIO DO PEIXE;1;2,000000000000000;980,000000000000000;980,000000000000000;980,000000000000000;0,000000000000000;-17,261082999999999;-48,588444000000003
818;GO8496I25;2020;GO;SEMARH;Informação não disponível;1;2,000000000000000;649,000000000000000;649,000000000000000;649,000000000000000;0,000000000000000;-16,591500000000000;-48,537361000000004
819;GO8496I26;2020;GO;SEMARH;CORUMBA;1;2,000000000000000;1017,000000000000000;1017,000000000000000;1017,000000000000000;0,000000000000000;-17,039150000000003;-47,943399999999997
820;GO8496I3;2020;GO;SEMARH;CORUMBA;1;2,000000000000000;62,000000000000000;62,000000000000000;62,000000000000000;0,000000000000000;-17,714129999999997;-48,498300000000000
821;GO8496I32;2020;GO;SEMARH;ANTAS;1;2,000000000000000;2420,000000000000000;2420,000000000000000;2420,000000000000000;0,000000000000000;-16,297139999999999;-49,804850000000002
822;GO8496I33;2020;GO;SEMARH;CORUMBA;1;2,000000000000000;93,000000000000000;93,000000000000000;93,000000000000000;0,000000000000000;-15,940619999999999;-48,805470000000000
823;GO8496I4;2020;GO;SEMARH;RIO PIRACANJUBA;1;4,000000000000000;483,550000000000011;365,000000000000000;687,000000000000000;153,441009290000011;-16,645056000000000;-48,358193999999997
824;GO8496I46;2020;GO;SEMAD-GO;RIO DO PEIXE;1;2,000000000000000;921,000000000000000;921,000000000000000;921,000000000000000;0,000000000000000;-17,035833999999998;-48,511373999999996
825;GO8496I6;2020;GO;SEMARH;REPRESA ITUMBIARA;2;4,000000000000000;432,000000000000000;327,000000000000000;579,000000000000000;105,697682090000001;-18,231111000000002;-48,765556000000004
826;GO8496I7;2020;GO;SEMARH;RIO QUENTE;1;4,000000000000000;86,900000000000006;9,600000000000000;150,000000000000000;73,778316599999997;-17,507001000000002;-48,379006999999994
827;GO8496I8;2020;GO;SEMARH;Informação não disponível;1;4,000000000000000;1,000000000000000;1,000000000000000;1,000000000000000;0,000000000000000;-17,121606000000000;-48,141924000000003
828;GOMG8495IE19;2020;GO;SEMAD-GO;RIO MEIA PONTE;1;2,000000000000000;108,000000000000000;108,000000000000000;108,000000000000000;0,000000000000000;-16,566750000000003;-49,329805999999998
829;GOMT697IE2;2020;GO;SEMARH;RIO ARAGUAIA;1;2,000000000000000;190,000000000000000;190,000000000000000;190,000000000000000;0,000000000000000;-15,895056000000000;-52,256750000000004
830;AV007;2020;MG;IGAM;Ribeirão Funil;1;8,000000000000000;11356,649999999999636;2382,199999999999818;24195,700000000000728;8543,097449490000145;-20,369470000000000;-43,627170000000000
831;AV010;2020;MG;IGAM;Rio das Velhas;1;8,000000000000000;4298,350000000000364;157,900000000000006;17328,900000000001455;6409,162818069999958;-20,286390000000001;-43,624719999999996
832;AV020;2020;MG;IGAM;Rio Maracujá;1;8,000000000000000;15268,412500000000364;7701,000000000000000;24196,000000000000000;7616,551189429999795;-20,278610000000000;-43,714720000000000
833;AV050;2020;MG;IGAM;Ribeirão do Silva ou Ribeirão Mata Porcos;1;8,000000000000000;1371,687500000000000;538,100000000000023;2014,200000000000045;533,253133240000011;-20,361939999999997;-43,898890000000002
834;AV060;2020;MG;IGAM;Ribeirão Carioca;1;8,000000000000000;851,575000000000045;62,600000000000001;4884,399999999999636;1644,003496479999967;-20,289719999999999;-43,822220000000002
835;AV070;2020;MG;IGAM;Ribeirão Mata Porcos;1;8,000000000000000;374,762499999999989;97,900000000000006;907,500000000000000;245,801458429999997;-20,317219999999999;-43,786110000000001
836;AV080;2020;MG;IGAM;Rio Itabirito;1;6,000000000000000;486,699999999999989;230,699999999999989;1395,799999999999955;447,789079809999976;-20,288889999999999;-43,805000000000000
837;AV120;2020;MG;IGAM;Córrego Moleque;1;8,000000000000000;161,537499999999994;30,399999999999999;471,100000000000023;161,226858249999992;-20,191109999999998;-43,823889999999999
838;AV160E;2020;MG;IGAM;Lagoa dos Ingleses ou Represa Lagoa Grande;2;4,000000000000000;353,125000000000000;1,000000000000000;1291,500000000000000;627,530659940000078;-20,185279999999999;-43,949170000000002
839;AV180E;2020;MG;IGAM;Represa da Codorna;2;3,000000000000000;17,433333330000000;1,000000000000000;41,299999999999997;21,153329130000003;-20,175560000000001;-43,895830000000004
840;AV200;2020;MG;IGAM;Rio do Peixe (SF5);1;8,000000000000000;94,737499999999997;30,600000000000001;198,900000000000006;60,679884580000000;-20,129999999999999;-43,871670000000002
841;AV210;2020;MG;IGAM;Rio das Velhas;1;8,000000000000000;14983,987499999999272;7269,899999999999636;24196,000000000000000;6848,058263780000743;-20,091390000000001;-43,793610000000001
842;AV250;2020;MG;IGAM;Ribeirão dos Macacos (SF5);1;8,000000000000000;7446,975000000000364;775,700000000000045;24196,000000000000000;8583,500742330001231;-20,034170000000000;-43,834719999999997
843;AV300;2020;MG;IGAM;Córrego do Cardoso;1;8,000000000000000;22675,625000000000000;12033,299999999999272;24196,000000000000000;4300,148672760000409;-19,984719999999999;-43,855559999999997
844;AV320;2020;MG;IGAM;Córrego da Mina;1;8,000000000000000;18631,000000000000000;41,299999999999997;24196,000000000000000;9346,453150029999961;-19,991940000000000;-43,823610000000002
845;AV340;2020;MG;IGAM;Ribeirão da Prata;1;8,000000000000000;24196,000000000000000;24196,000000000000000;24196,000000000000000;0,000000000000000;-19,968890000000002;-43,808059999999998
846;BG001;2020;MG;IGAM;Rio Grande;1;8,000000000000000;2878,687500000000000;645,899999999999977;6131,399999999999636;1674,512758500000018;-22,032139999999998;-44,316559999999996
847;BG002;2020;MG;IGAM;Rio Turvo Grande;1;8,000000000000000;1914,325000000000045;148,000000000000000;8664,399999999999636;2829,849530959999811;-21,739999999999998;-44,350000000000001
848;BG003;2020;MG;IGAM;Rio Grande;1;8,000000000000000;2296,137499999999818;553,899999999999977;3654,000000000000000;1144,269757080000090;-21,491940000000000;-44,327530000000003
849;BG004;2020;MG;IGAM;Rio Aiuruoca;1;8,000000000000000;8251,612499999999272;1989,000000000000000;15531,200000000000728;4615,530987389999609;-20,020000000000000;-43,399999999999999
850;BG005;2020;MG;IGAM;Rio Aiuruoca;1;8,000000000000000;4016,687500000000000;882,299999999999955;17328,900000000001455;5468,247255209999821;-21,613360000000000;-44,393670000000000
851;BG006;2020;MG;IGAM;Rio Aiuruoca;1;8,000000000000000;2270,224999999999909;1161,900000000000091;3873,199999999999818;992,253725830000008;-22,170000000000002;-44,640000000000001
852;BG007;2020;MG;IGAM;Rio Grande;1;8,000000000000000;217,487500000000011;20,199999999999999;1222,900000000000091;411,247101380000004;-21,290060000000000;-44,631140000000002
853;BG008;2020;MG;IGAM;Ribeirão Caieiro;1;8,000000000000000;21314,200000000000728;5475,000000000000000;24196,000000000000000;6577,162075590000313;-21,275310000000001;-44,884169999999997
854;BG009;2020;MG;IGAM;Rio Capivari;1;8,000000000000000;5442,112500000000182;312,899999999999977;24195,700000000000728;8475,073173799999495;-21,275310000000001;-44,884169999999997
855;BG011;2020;MG;IGAM;Rio das Mortes;1;8,000000000000000;4861,312500000000000;3075,900000000000091;12033,299999999999272;2978,296088339999642;-21,249169999999999;-43,679139999999997
856;BG012;2020;MG;IGAM;Rio das Mortes;1;8,000000000000000;2603,112500000000182;301,300000000000011;12996,500000000000000;4357,765552420000859;-21,234890000000000;-43,918750000000003
857;BG013;2020;MG;IGAM;Rio das Mortes;1;8,000000000000000;24195,849999999998545;24195,700000000000728;24196,000000000000000;0,160356880000000;-21,173810000000000;-43,980440000000002
858;BG014;2020;MG;IGAM;Rio das Mortes;1;8,000000000000000;3475,175000000000182;771,200000000000045;15531,200000000000728;5070,416320399999677;-21,205829999999999;-43,967330000000004
859;BG015;2020;MG;IGAM;Rio das Mortes;1;8,000000000000000;9239,487499999999272;1515,000000000000000;19862,900000000001455;5631,350367979999646;-21,062280000000001;-41,310749999999999
860;BG017;2020;MG;IGAM;Rio das Mortes;1;8,000000000000000;1267,637500000000045;161,300000000000011;3255,400000000000091;1186,383028890000105;-21,142170000000000;-44,740579999999994
861;BG018;2020;MG;IGAM;Rio do Cervo;1;8,000000000000000;1246,512500000000045;184,900000000000006;4351,699999999999818;1400,925028519999842;-20,770000000000000;-44,820000000000000
862;BG019;2020;MG;IGAM;Rio Grande;1;8,000000000000000;917,962499999999977;30,399999999999999;2142,599999999999909;821,026477629999931;-21,176190000000002;-45,126190000000001
863;BG020;2020;MG;IGAM;Rio Jacaré;1;8,000000000000000;5052,987500000000182;594,000000000000000;15531,200000000000728;4624,264018179999766;-19,250000000000000;-43,020000000000003
864;BG021;2020;MG;IGAM;Rio Jacaré;1;8,000000000000000;2709,387499999999818;906,299999999999955;5794,300000000000182;1683,481521340000199;-21,003689999999999;-45,197919999999996
865;BG022;2020;MG;IGAM;Rio Santana (GD3);1;8,000000000000000;6391,199999999999818;159,599999999999994;24196,000000000000000;9018,337005389999831;-19,329999999999998;-44,649999999999999
866;BG023;2020;MG;IGAM;Rio Formiga;1;8,000000000000000;24196,000000000000000;24196,000000000000000;24196,000000000000000;0,000000000000000;-20,486780000000000;-45,440500000000000
867;BG024;2020;MG;IGAM;Rio Baependi;1;8,000000000000000;17598,075000000000728;1337,099999999999909;24196,000000000000000;8379,869408759999715;-21,951000000000001;-44,880189999999999
868;BG025;2020;MG;IGAM;Rio Verde (GD4);1;8,000000000000000;5768,812500000000000;2862,500000000000000;12996,500000000000000;3563,159292950000236;-22,326689999999999;-44,905389999999997
869;BG026;2020;MG;IGAM;Rio Verde (GD4);1;8,000000000000000;2192,637499999999818;122,000000000000000;12996,500000000000000;4389,710800089999793;-21,945060000000002;-45,092250000000000
870;BG027;2020;MG;IGAM;Rio Verde (GD4);1;8,000000000000000;4929,225000000000364;631,000000000000000;9803,899999999999636;2755,928702560000147;-22,214220000000001;-44,975499999999997
871;BG028;2020;MG;IGAM;Rio Verde (GD4);1;8,000000000000000;18897,000000000000000;7701,000000000000000;24196,000000000000000;7406,597873129999243;-22,060420000000001;-45,045389999999998
872;BG029;2020;MG;IGAM;Rio Baependi;1;8,000000000000000;1275,950000000000045;159,599999999999994;5794,300000000000182;1876,380837830000019;-21,865110000000001;-45,054359999999996
873;BG030;2020;MG;IGAM;Rio Lambari (GD4);1;8,000000000000000;22571,187500000000000;15531,200000000000728;24196,000000000000000;3223,449561939999967;-22,210190000000001;-45,265419999999999
874;BG031;2020;MG;IGAM;Rio Lambari (GD4);1;8,000000000000000;1420,650000000000091;131,000000000000000;6488,199999999999818;2163,448417950000021;-21,767780000000002;-45,215750000000000
875;BG032;2020;MG;IGAM;Rio Verde (GD4);1;8,000000000000000;4078,762499999999818;51,200000000000003;24196,000000000000000;8239,436152330001278;-21,703189999999999;-45,247579999999999
876;BG033;2020;MG;IGAM;Rio do Peixe (GD4);1;8,000000000000000;16053,075000000000728;6866,699999999999818;24196,000000000000000;7373,226641760000348;-21,672080000000001;-45,330810000000007
877;BG034;2020;MG;IGAM;Rio do Peixe (GD4);1;8,000000000000000;6461,612500000000182;186,900000000000006;24196,000000000000000;10953,886096910000560;-21,655390000000001;-45,115310000000001
878;BG035;2020;MG;IGAM;Rio Verde (GD4);1;8,000000000000000;7914,687500000000000;1413,700000000000045;15531,200000000000728;4508,899672370000189;-21,641420000000000;-45,363779999999998
879;BG036;2020;MG;IGAM;Rio Palmela;1;8,000000000000000;4189,112500000000182;278,500000000000000;14136,100000000000364;5039,387028610000016;-21,629829999999998;-45,395420000000001
880;BG037;2020;MG;IGAM;Rio Verde (GD4);1;8,000000000000000;5123,887499999999818;2612,500000000000000;9208,399999999999636;2301,571338040000228;-21,606420000000000;-45,508440000000000
881;BG038;2020;MG;IGAM;Rio Lambari (GD4);1;8,000000000000000;9255,012500000000728;1721,599999999999909;24196,000000000000000;9624,600161700000172;-21,933890000000002;-45,262169999999998
882;BG039;2020;MG;IGAM;Rio Sapucaí;1;8,000000000000000;3242,787499999999909;663,100000000000023;10462,399999999999636;3734,111515069999768;-22,515969999999999;-45,402189999999997
883;BG040;2020;MG;IGAM;Ribeirão Vermelho;1;8,000000000000000;5426,787500000000364;203,400000000000006;24196,000000000000000;8382,217485240000315;-21,657579999999999;-45,044610000000006
884;BG041;2020;MG;IGAM;Rio Sapucaí;1;8,000000000000000;13322,100000000000364;788,000000000000000;24196,000000000000000;10007,408394929998394;-22,360580000000002;-45,552419999999998
885;BG042;2020;MG;IGAM;Ribeirão do Mandu;1;8,000000000000000;4490,887499999999818;1395,799999999999955;12033,299999999999272;3254,736822119999943;-22,272639999999999;-46,085030000000003
886;BG043;2020;MG;IGAM;Rio Sapucaí;1;8,000000000000000;2796,462500000000091;1467,000000000000000;4105,800000000000182;1116,709240760000057;-22,211810000000000;-45,867330000000003
887;BG044;2020;MG;IGAM;Rio Sapucaí-Mirim;1;8,000000000000000;2389,862500000000182;383,899999999999977;6488,199999999999818;2218,643449719999808;-22,290080000000000;-45,897610000000000
888;BG045;2020;MG;IGAM;Rio Sapucaí-Mirim;1;8,000000000000000;20643,575000000000728;110,000000000000000;24196,000000000000000;8434,227584710000883;-22,206439999999997;-45,896110000000000
889;BG046;2020;MG;IGAM;Rio do Cervo;1;8,000000000000000;5306,100000000000364;988,100000000000023;24196,000000000000000;7814,976242540000385;-22,158060000000003;-47,097329999999999
890;BG047;2020;MG;IGAM;Rio Sapucaí;1;8,000000000000000;2880,699999999999818;246,000000000000000;12033,299999999999272;3960,551177010000174;-22,053500000000000;-45,699830000000006
891;BG048;2020;MG;IGAM;Rio do Cervo;1;8,000000000000000;7142,274999999999636;1850,099999999999909;24196,000000000000000;7667,025953809999919;-22,116609999999998;-45,917250000000003
892;BG049;2020;MG;IGAM;Rio Sapucaí;1;8,000000000000000;480,324999999999989;110,000000000000000;2098,199999999999818;668,165964729999928;-21,579529999999998;-45,681359999999998
893;BG050;2020;MG;IGAM;Rio Dourado (GD5);1;8,000000000000000;7329,600000000000364;3075,900000000000091;15531,000000000000000;4355,833100899999408;-21,963529999999999;-45,911920000000002
894;BG051;2020;MG;IGAM;Rio Grande;1;8,000000000000000;1292,537499999999909;52,100000000000001;7701,000000000000000;2623,345554239999728;-20,684719999999999;-46,362220000000001
895;BG052;2020;MG;IGAM;Rio Sapucaí-Mirim;1;8,000000000000000;18054,724999999998545;8664,399999999999636;24196,000000000000000;6200,597616070000186;-22,228170000000002;-45,901670000000003
896;BG053;2020;MG;IGAM;Ribeirão da Bocaina;1;8,000000000000000;18557,299999999999272;345,600000000000023;24196,000000000000000;9409,347141920001377;-20,694219999999998;-46,600000000000001
